diacritic_pos	diacritic_freq	no_diacritic_pos	no_diacritic_freq	total_freq	cnt	detected
2	0	2	0	0	58600	2
2	21	2	0	21	58601	0
2	0	2	0	0	58602	2
2	0	2	0	0	58603	2
2	0	2	0	0	58604	2
2	0	2	0	0	58605	2
2	0	2	0	0	58606	2
2	0	2	0	0	58607	2
2	14	4	386	400	58608	1
2	0	2	16	16	58609	2
2	0	2	2	2	58610	2
2	0	2	0	0	58611	2
2	0	2	0	0	58612	2
2	0	2	0	0	58613	2
2	0	2	0	0	58614	2
2	0	2	0	0	58615	2
2	0	2	0	0	58616	2
2	0	2	0	0	58617	2
2	0	4	1	1	58618	2
2	0	2	0	0	58619	2
2	0	2	0	0	58620	2
2	0	4	4	4	58621	2
2	0	2	0	0	58622	2
2	0	2	0	0	58623	2
2	0	4	0	0	58624	2
2	0	2	0	0	58625	2
2	0	2	0	0	58626	2
2	0	2	0	0	58627	2
2	0	2	7	7	58628	2
2	0	2	0	0	58629	2
2	0	4	2	2	58630	2
2	0	2	0	0	58631	2
2	0	2	0	0	58632	2
2	0	4	4	4	58633	2
2	0	2	0	0	58634	2
2	4	2	0	4	58635	0
2	2	2	30	32	58636	1
2	0	2	1	1	58637	2
2	0	2	0	0	58638	2
2	0	2	0	0	58639	2
2	0	2	0	0	58640	2
2	14	4	41	55	58641	1
2	0	2	87	87	58642	2
4	4666	2	3	4669	58643	0
4	346	2	0	346	58644	0
4	7109	2	77	7186	58645	1
4	91	2	1	92	58646	0
0	10	2	0	10	58647	0
4	44	2	15	59	58648	0
4	1	2	15	16	58649	0
4	87	4	677	764	58650	1
4	35	4	249	284	58651	1
4	0	4	0	0	58652	2
4	0	4	0	0	58653	2
0	0	2	0	0	58654	2
4	0	2	12	12	58655	2
4	0	2	0	0	58656	2
4	0	4	17	17	58657	2
2	0	2	0	0	58658	2
2	0	2	0	0	58659	2
2	0	2	0	0	58660	2
2	0	2	0	0	58661	2
2	0	2	0	0	58662	2
2	0	2	0	0	58663	2
2	0	2	0	0	58664	2
2	0	2	1	1	58665	2
2	0	2	0	0	58666	2
2	0	2	0	0	58667	2
2	0	2	0	0	58668	2
2	0	2	0	0	58669	2
2	0	2	0	0	58670	2
2	0	2	0	0	58671	2
2	0	2	0	0	58672	2
2	0	2	0	0	58673	2
2	0	2	0	0	58674	2
2	0	2	0	0	58675	2
2	0	2	0	0	58676	2
2	0	2	0	0	58677	2
2	0	2	0	0	58678	2
2	0	2	0	0	58679	2
2	0	2	0	0	58680	2
2	0	2	0	0	58681	2
2	0	2	0	0	58682	2
2	0	2	4	4	58683	2
2	0	2	0	0	58684	2
2	0	2	0	0	58685	2
2	0	2	0	0	58686	2
2	0	2	0	0	58687	2
2	0	2	0	0	58688	2
2	0	2	0	0	58689	2
2	0	2	0	0	58690	2
2	0	2	0	0	58691	2
2	0	2	0	0	58692	2
2	0	2	0	0	58693	2
2	0	2	0	0	58694	2
2	0	2	0	0	58695	2
2	0	2	0	0	58696	2
2	0	2	0	0	58697	2
2	0	2	0	0	58698	2
2	0	2	0	0	58699	2
2	0	2	0	0	58700	2
2	0	2	0	0	58701	2
2	0	2	0	0	58702	2
2	0	2	0	0	58703	2
2	0	2	0	0	58704	2
2	0	2	0	0	58705	2
2	0	2	0	0	58706	2
2	0	2	1	1	58707	2
2	0	2	0	0	58708	2
2	0	2	0	0	58709	2
4	3	2	0	3	58710	0
4	1	2	0	1	58711	0
4	0	2	0	0	58712	2
2	1	2	0	1	58713	1
2	11	2	5	16	58714	0
4	2	2	0	2	58715	0
2	0	2	0	0	58716	2
2	0	4	140	140	58717	2
2	0	2	0	0	58718	2
2	0	2	0	0	58719	2
2	0	4	125	125	58720	2
2	0	2	0	0	58721	2
2	2	2	0	2	58722	0
2	0	2	17	17	58723	2
2	0	2	1	1	58724	2
2	0	2	0	0	58725	2
2	0	2	2	2	58726	2
2	0	2	2	2	58727	2
0	14	0	829	843	58728	0
0	0	0	829	829	58729	2
2	0	2	0	0	58730	2
2	0	2	0	0	58731	2
2	0	2	0	0	58732	2
2	0	2	0	0	58733	2
2	0	2	2	2	58734	2
2	4	2	3	7	58735	1
2	0	2	0	0	58736	2
2	0	4	1	1	58737	2
2	0	2	0	0	58738	2
2	0	2	0	0	58739	2
2	0	4	0	0	58740	2
2	0	2	0	0	58741	2
2	0	2	0	0	58742	2
2	0	2	0	0	58743	2
2	0	2	0	0	58744	2
2	0	2	0	0	58745	2
2	0	2	0	0	58746	2
2	0	2	0	0	58747	2
2	0	2	0	0	58748	2
2	0	4	364	364	58749	2
2	0	2	0	0	58750	2
2	0	2	0	0	58751	2
2	0	4	7	7	58752	2
2	0	2	0	0	58753	2
2	0	2	0	0	58754	2
2	0	2	1	1	58755	2
2	0	2	0	0	58756	2
2	0	2	0	0	58757	2
2	0	2	0	0	58758	2
2	0	2	0	0	58759	2
0	1	0	55	56	58760	1
0	0	0	53	53	58761	2
4	3	4	3564	3567	58762	1
4	0	4	25	25	58763	2
4	19	2	3	22	58764	0
4	2	0	1	3	58765	1
4	6	0	0	6	58766	1
4	0	4	49	49	58767	2
4	0	2	0	0	58768	2
4	0	2	0	0	58769	2
4	0	0	5	5	58770	2
4	2	0	1	3	58771	1
4	8	0	0	8	58772	1
4	1	0	1	2	58773	1
4	129	4	22	151	58774	1
4	5	4	13	18	58775	1
4	0	4	1	1	58776	2
4	26	2	17942	17968	58777	0
4	8	2	346	354	58778	0
4	0	4	4	4	58779	2
4	0	4	8	8	58780	2
2	80441	4	2807	83248	58781	0
4	0	2	17942	17942	58782	2
4	0	2	346	346	58783	2
4	0	4	7	7	58784	2
4	0	4	6	6	58785	2
4	2	4	136	138	58786	1
4	0	3	128469	128469	58787	2
4	0	3	123910	123910	58788	2
4	0	4	2	2	58789	2
4	0	4	0	0	58790	2
4	1170	2	20	1190	58791	0
0	0	4	718	718	58792	2
2	11	2	0	11	58793	0
2	7	2	149	156	58794	1
2	0	2	0	0	58795	2
2	0	2	0	0	58796	2
2	2	2	0	2	58797	0
2	0	2	2	2	58798	2
2	0	2	0	0	58799	2
2	0	2	40	40	58800	2
2	0	2	0	0	58801	2
2	0	2	0	0	58802	2
2	0	2	0	0	58803	2
2	0	2	1	1	58804	2
2	0	2	0	0	58805	2
2	0	2	0	0	58806	2
2	0	2	0	0	58807	2
2	0	2	0	0	58808	2
2	0	2	0	0	58809	2
2	0	2	0	0	58810	2
2	0	2	1	1	58811	2
2	0	2	0	0	58812	2
2	0	2	1	1	58813	2
2	0	2	0	0	58814	2
2	0	2	0	0	58815	2
2	0	4	3	3	58816	2
2	0	2	0	0	58817	2
2	0	2	0	0	58818	2
2	0	4	0	0	58819	2
2	0	2	0	0	58820	2
0	11	4	19	30	58821	0
2	0	2	0	0	58822	2
2	0	2	1	1	58823	2
2	0	2	0	0	58824	2
2	0	2	2	2	58825	2
2	0	2	0	0	58826	2
2	0	2	0	0	58827	2
2	1	2	0	1	58828	0
2	0	2	0	0	58829	2
2	0	2	0	0	58830	2
2	0	2	0	0	58831	2
2	0	2	0	0	58832	2
2	0	2	0	0	58833	2
2	0	2	0	0	58834	2
2	0	2	0	0	58835	2
2	0	2	0	0	58836	2
2	0	2	0	0	58837	2
2	0	2	0	0	58838	2
2	0	2	0	0	58839	2
2	0	2	0	0	58840	2
2	0	2	2	2	58841	2
2	8	2	0	8	58842	0
2	0	2	100	100	58843	2
2	0	2	2	2	58844	2
2	0	2	0	0	58845	2
2	2	2	11	13	58846	0
2	0	2	13	13	58847	2
2	0	2	0	0	58848	2
2	0	2	1	1	58849	2
2	0	2	0	0	58850	2
2	0	2	0	0	58851	2
2	0	2	0	0	58852	2
2	0	2	0	0	58853	2
0	10	4	21	31	58854	0
0	0	4	0	0	58855	2
2	0	2	0	0	58856	2
2	1	2	17	18	58857	1
2	0	2	0	0	58858	2
2	0	2	0	0	58859	2
2	0	2	0	0	58860	2
2	0	2	1	1	58861	2
2	0	2	0	0	58862	2
2	0	4	10	10	58863	2
2	0	2	0	0	58864	2
2	0	2	0	0	58865	2
2	0	2	1	1	58866	2
2	0	2	0	0	58867	2
2	0	2	0	0	58868	2
2	0	0	164	164	58869	2
2	0	2	0	0	58870	2
2	0	2	0	0	58871	2
2	0	0	24	24	58872	2
2	0	2	0	0	58873	2
2	0	2	0	0	58874	2
2	0	2	0	0	58875	2
2	0	2	0	0	58876	2
2	0	2	0	0	58877	2
2	0	2	0	0	58878	2
2	0	2	0	0	58879	2
2	0	2	0	0	58880	2
2	0	2	0	0	58881	2
2	0	2	0	0	58882	2
2	0	2	0	0	58883	2
2	0	2	0	0	58884	2
2	0	2	0	0	58885	2
2	0	2	0	0	58886	2
2	0	2	0	0	58887	2
2	0	2	0	0	58888	2
2	0	2	0	0	58889	2
2	0	2	0	0	58890	2
2	0	2	0	0	58891	2
2	0	2	0	0	58892	2
2	0	2	0	0	58893	2
2	0	4	35	35	58894	2
2	0	2	0	0	58895	2
2	0	2	0	0	58896	2
2	0	4	212	212	58897	2
2	0	2	0	0	58898	2
2	0	2	0	0	58899	2
2	0	2	0	0	58900	2
2	9	2	0	9	58901	0
2	11	2	59	70	58902	1
2	0	2	1	1	58903	2
2	0	2	0	0	58904	2
2	5	2	0	5	58905	1
2	0	2	25	25	58906	2
2	0	2	0	0	58907	2
2	1	2	0	1	58908	0
2	0	2	3	3	58909	2
2	0	2	0	0	58910	2
2	0	2	0	0	58911	2
2	0	2	0	0	58912	2
2	0	2	0	0	58913	2
2	0	2	2	2	58914	2
2	0	2	0	0	58915	2
2	0	2	0	0	58916	2
2	0	2	871	871	58917	2
2	0	2	1	1	58918	2
2	113	2	2	115	58919	0
2	0	2	0	0	58920	2
2	0	2	0	0	58921	2
2	0	2	0	0	58922	2
2	0	2	0	0	58923	2
2	1	2	0	1	58924	0
2	0	2	0	0	58925	2
2	0	2	0	0	58926	2
2	0	2	11	11	58927	2
2	0	2	0	0	58928	2
2	0	2	0	0	58929	2
2	0	2	0	0	58930	2
2	0	2	0	0	58931	2
4	0	2	3	3	58932	2
0	0	4	66	66	58933	2
0	0	4	66	66	58934	2
2	0	2	17	17	58935	2
2	0	2	6	6	58936	2
2	0	2	0	0	58937	2
2	0	2	0	0	58938	2
2	0	2	0	0	58939	2
2	0	2	0	0	58940	2
2	0	2	0	0	58941	2
2	0	2	0	0	58942	2
2	0	2	0	0	58943	2
2	0	2	0	0	58944	2
2	0	2	0	0	58945	2
2	0	2	2	2	58946	2
2	0	2	0	0	58947	2
2	0	2	0	0	58948	2
2	0	2	0	0	58949	2
2	0	2	0	0	58950	2
2	0	2	0	0	58951	2
2	0	2	0	0	58952	2
2	0	2	0	0	58953	2
2	0	2	0	0	58954	2
2	0	2	0	0	58955	2
2	0	2	0	0	58956	2
2	0	2	0	0	58957	2
2	0	2	0	0	58958	2
2	0	2	0	0	58959	2
2	0	2	0	0	58960	2
2	0	2	0	0	58961	2
2	0	4	65	65	58962	2
2	0	2	0	0	58963	2
2	0	2	0	0	58964	2
2	0	4	157	157	58965	2
2	0	2	0	0	58966	2
2	0	2	0	0	58967	2
2	0	2	0	0	58968	2
2	0	2	0	0	58969	2
4	0	4	0	0	58970	2
4	0	4	0	0	58971	2
2	441	2	3	444	58972	0
2	0	2	0	0	58973	2
2	0	2	0	0	58974	2
2	0	2	0	0	58975	2
2	0	2	0	0	58976	2
2	0	2	0	0	58977	2
2	0	2	0	0	58978	2
2	0	2	0	0	58979	2
2	0	2	0	0	58980	2
2	0	2	0	0	58981	2
2	0	2	0	0	58982	2
2	0	2	0	0	58983	2
2	0	2	0	0	58984	2
2	0	2	0	0	58985	2
0	1	2	0	1	58986	0
0	0	2	0	0	58987	2
2	0	2	0	0	58988	2
2	0	2	1	1	58989	2
2	6	2	8	14	58990	1
2	0	2	1	1	58991	2
2	0	2	0	0	58992	2
2	2	2	1	3	58993	1
2	0	2	7	7	58994	2
2	81	2	4250	4331	58995	1
2	0	2	31	31	58996	2
2	0	2	10	10	58997	2
2	42	2	24	66	58998	0
2	0	2	327	327	58999	2
2	1460	2	2	1462	59000	0
2	236	2	12582	12818	59001	1
2	0	2	200	200	59002	2
2	0	2	45	45	59003	2
2	177	2	94	271	59004	0
2	0	2	1334	1334	59005	2
2	0	2	0	0	59006	2
2	0	2	0	0	59007	2
2	0	2	0	0	59008	2
2	0	2	0	0	59009	2
2	0	2	0	0	59010	2
2	0	2	0	0	59011	2
2	0	2	0	0	59012	2
2	0	2	0	0	59013	2
2	0	2	2	2	59014	2
2	0	2	0	0	59015	2
2	0	2	0	0	59016	2
2	0	2	2	2	59017	2
2	0	2	0	0	59018	2
2	9	2	0	9	59019	0
2	4	2	35	39	59020	1
2	0	2	7	7	59021	2
2	0	2	0	0	59022	2
2	2	2	0	2	59023	1
2	0	2	7	7	59024	2
2	1	2	0	1	59025	0
2	0	4	419	419	59026	2
2	0	2	1	1	59027	2
2	0	2	0	0	59028	2
2	1	4	664	665	59029	0
2	0	2	3	3	59030	2
2	0	4	432	432	59031	2
2	0	2	0	0	59032	2
2	0	2	0	0	59033	2
4	0	2	0	0	59034	2
4	0	2	0	0	59035	2
2	0	2	0	0	59036	2
2	0	2	1	1	59037	2
2	0	2	0	0	59038	2
2	0	2	0	0	59039	2
2	0	2	0	0	59040	2
2	0	2	0	0	59041	2
2	0	2	0	0	59042	2
2	0	2	0	0	59043	2
2	0	2	0	0	59044	2
2	0	2	1	1	59045	2
2	0	2	0	0	59046	2
2	0	2	0	0	59047	2
2	0	2	0	0	59048	2
2	0	2	0	0	59049	2
2	0	2	0	0	59050	2
2	0	2	0	0	59051	2
2	0	2	0	0	59052	2
2	0	2	0	0	59053	2
2	0	2	0	0	59054	2
2	0	2	0	0	59055	2
2	0	2	0	0	59056	2
2	0	2	0	0	59057	2
2	0	2	0	0	59058	2
2	0	2	0	0	59059	2
2	0	2	0	0	59060	2
2	0	4	549	549	59061	2
2	0	2	2	2	59062	2
2	1	4	1710	1711	59063	1
2	0	2	0	0	59064	2
2	0	2	0	0	59065	2
4	139	2	2	141	59066	0
2	0	2	0	0	59067	2
2	0	2	0	0	59068	2
2	0	2	0	0	59069	2
2	0	2	0	0	59070	2
2	0	2	0	0	59071	2
2	0	2	0	0	59072	2
2	0	2	46	46	59073	2
2	0	2	0	0	59074	2
2	0	2	0	0	59075	2
2	0	2	0	0	59076	2
2	0	2	0	0	59077	2
2	0	2	0	0	59078	2
2	0	2	0	0	59079	2
2	0	2	0	0	59080	2
2	0	2	0	0	59081	2
2	0	2	0	0	59082	2
2	0	2	0	0	59083	2
2	0	2	0	0	59084	2
2	0	2	0	0	59085	2
0	0	4	1	1	59086	2
2	11	2	0	11	59087	0
2	0	2	188	188	59088	2
2	7	2	0	7	59089	0
2	0	2	114	114	59090	2
2	0	2	1	1	59091	2
2	0	2	1	1	59092	2
2	2	2	0	2	59093	1
2	0	2	14	14	59094	2
2	0	2	0	0	59095	2
2	0	2	0	0	59096	2
2	0	2	0	0	59097	2
2	0	2	0	0	59098	2
2	0	2	0	0	59099	2
2	0	2	0	0	59100	2
0	0	4	3	3	59101	2
0	0	4	0	0	59102	2
0	0	4	4	4	59103	2
0	0	4	4	4	59104	2
2	74	2	1	75	59105	0
2	0	2	0	0	59106	2
2	0	2	1	1	59107	2
2	0	2	0	0	59108	2
2	0	2	0	0	59109	2
2	0	2	0	0	59110	2
2	0	2	0	0	59111	2
2	9	2	419	428	59112	1
2	0	2	14	14	59113	2
2	0	2	0	0	59114	2
2	20	2	12	32	59115	1
2	0	2	98	98	59116	2
2	0	2	0	0	59117	2
2	0	2	0	0	59118	2
2	0	2	0	0	59119	2
2	0	2	0	0	59120	2
2	0	2	7	7	59121	2
2	0	2	0	0	59122	2
2	0	2	0	0	59123	2
2	0	2	1	1	59124	2
2	0	2	0	0	59125	2
2	0	2	0	0	59126	2
2	0	2	0	0	59127	2
2	0	2	0	0	59128	2
2	0	2	0	0	59129	2
2	0	2	0	0	59130	2
2	0	2	0	0	59131	2
2	0	2	0	0	59132	2
2	0	2	0	0	59133	2
2	0	2	0	0	59134	2
2	0	2	0	0	59135	2
2	0	2	5	5	59136	2
2	0	2	0	0	59137	2
2	0	2	0	0	59138	2
2	0	2	0	0	59139	2
2	0	2	0	0	59140	2
4	2	2	5	7	59141	0
4	0	2	0	0	59142	2
2	0	2	0	0	59143	2
2	0	2	0	0	59144	2
2	0	2	0	0	59145	2
2	0	2	0	0	59146	2
2	0	2	0	0	59147	2
2	0	2	0	0	59148	2
2	0	2	0	0	59149	2
2	0	2	0	0	59150	2
2	1	2	4	5	59151	1
2	0	2	0	0	59152	2
2	0	2	0	0	59153	2
2	0	2	0	0	59154	2
2	0	2	0	0	59155	2
2	0	0	80	80	59156	2
2	0	2	0	0	59157	2
2	0	2	0	0	59158	2
2	0	0	55	55	59159	2
2	0	2	0	0	59160	2
2	0	2	0	0	59161	2
2	0	2	0	0	59162	2
2	0	2	12	12	59163	2
2	0	2	0	0	59164	2
2	0	2	0	0	59165	2
2	0	2	0	0	59166	2
2	0	2	1	1	59167	2
2	0	2	0	0	59168	2
2	0	2	0	0	59169	2
2	0	2	0	0	59170	2
2	0	2	0	0	59171	2
2	0	2	0	0	59172	2
2	0	4	836	836	59173	2
2	0	2	0	0	59174	2
2	0	2	0	0	59175	2
2	0	2	0	0	59176	2
2	0	2	0	0	59177	2
2	0	2	0	0	59178	2
2	0	2	0	0	59179	2
2	0	2	0	0	59180	2
2	0	2	0	0	59181	2
2	59	2	0	59	59182	0
2	0	2	0	0	59183	2
2	0	2	0	0	59184	2
2	0	2	0	0	59185	2
2	0	2	0	0	59186	2
2	0	2	0	0	59187	2
2	0	2	0	0	59188	2
2	0	2	0	0	59189	2
2	0	4	6	6	59190	2
2	0	2	0	0	59191	2
2	0	2	0	0	59192	2
2	0	4	0	0	59193	2
2	0	2	0	0	59194	2
2	11	2	1327	1338	59195	1
2	0	2	0	0	59196	2
2	0	2	0	0	59197	2
2	2	2	59	61	59198	0
2	1	2	0	1	59199	0
2	10	0	143	153	59200	0
2	0	2	0	0	59201	2
2	0	2	0	0	59202	2
2	0	2	186	186	59203	2
2	0	2	4	4	59204	2
2	0	2	0	0	59205	2
2	0	2	0	0	59206	2
2	0	2	0	0	59207	2
2	0	2	0	0	59208	2
2	0	2	0	0	59209	2
2	0	2	0	0	59210	2
2	0	2	0	0	59211	2
2	0	2	0	0	59212	2
2	0	2	0	0	59213	2
2	0	2	0	0	59214	2
2	0	2	0	0	59215	2
2	0	2	0	0	59216	2
2	0	2	0	0	59217	2
2	0	2	2	2	59218	2
2	0	2	0	0	59219	2
2	0	2	0	0	59220	2
2	0	2	0	0	59221	2
2	0	2	1	1	59222	2
2	0	2	0	0	59223	2
2	0	2	7	7	59224	2
2	0	2	0	0	59225	2
2	0	2	0	0	59226	2
2	0	2	0	0	59227	2
2	0	2	0	0	59228	2
2	0	2	0	0	59229	2
2	0	2	0	0	59230	2
2	0	4	206	206	59231	2
2	0	2	0	0	59232	2
2	0	2	0	0	59233	2
2	0	4	52	52	59234	2
2	0	2	0	0	59235	2
2	0	4	72	72	59236	2
2	0	2	0	0	59237	2
2	0	2	0	0	59238	2
2	0	4	37	37	59239	2
2	0	2	1	1	59240	2
0	72	2	0	72	59241	0
2	0	2	0	0	59242	2
2	0	2	34	34	59243	2
2	0	2	0	0	59244	2
2	0	2	0	0	59245	2
2	0	2	0	0	59246	2
2	0	2	0	0	59247	2
0	14	4	209	223	59248	1
2	0	2	0	0	59249	2
2	0	2	3	3	59250	2
2	0	2	0	0	59251	2
2	0	2	0	0	59252	2
2	0	2	0	0	59253	2
2	0	2	0	0	59254	2
2	304	2	24	328	59255	0
2	0	2	0	0	59256	2
2	0	2	0	0	59257	2
2	0	2	0	0	59258	2
2	0	2	0	0	59259	2
2	0	2	0	0	59260	2
2	0	2	0	0	59261	2
2	0	2	1	1	59262	2
2	0	2	0	0	59263	2
2	0	2	0	0	59264	2
2	0	2	0	0	59265	2
2	0	2	0	0	59266	2
2	0	2	0	0	59267	2
2	0	2	0	0	59268	2
2	0	2	0	0	59269	2
2	0	2	0	0	59270	2
2	0	2	0	0	59271	2
2	0	2	0	0	59272	2
2	0	2	0	0	59273	2
2	0	2	0	0	59274	2
2	0	2	0	0	59275	2
2	0	2	0	0	59276	2
2	0	2	0	0	59277	2
2	0	2	0	0	59278	2
2	0	2	0	0	59279	2
2	0	2	0	0	59280	2
2	0	2	0	0	59281	2
2	0	2	0	0	59282	2
2	0	2	0	0	59283	2
2	0	2	0	0	59284	2
2	0	2	0	0	59285	2
2	0	2	0	0	59286	2
2	0	2	0	0	59287	2
2	0	2	0	0	59288	2
2	0	2	0	0	59289	2
2	0	2	0	0	59290	2
2	0	2	0	0	59291	2
2	0	2	0	0	59292	2
2	0	4	415	415	59293	2
2	0	2	0	0	59294	2
2	0	2	0	0	59295	2
2	0	4	159	159	59296	2
2	0	2	2	2	59297	2
2	26	2	0	26	59298	0
2	0	2	0	0	59299	2
2	0	2	0	0	59300	2
2	0	2	0	0	59301	2
2	0	2	0	0	59302	2
2	0	4	0	0	59303	2
2	0	2	0	0	59304	2
4	0	2	0	0	59305	2
2	0	2	20	20	59306	2
2	0	2	0	0	59307	2
2	8	2	0	8	59308	0
2	0	2	54	54	59309	2
2	13	2	3434	3447	59310	0
2	0	2	0	0	59311	2
2	1	4	103	104	59312	1
2	0	2	0	0	59313	2
2	0	2	0	0	59314	2
2	2	4	2	4	59315	0
2	0	2	5	5	59316	2
2	31	2	1	32	59317	0
2	0	2	60	60	59318	2
4	0	2	5	5	59319	2
2	2	4	0	2	59320	0
2	0	2	65	65	59321	2
2	5	2	1	6	59322	0
2	2	4	34	36	59323	1
2	0	2	5	5	59324	2
2	0	2	0	0	59325	2
2	0	2	0	0	59326	2
2	0	4	1	1	59327	2
2	0	2	0	0	59328	2
2	0	2	0	0	59329	2
2	0	4	1	1	59330	2
2	0	2	0	0	59331	2
2	1	2	0	1	59332	0
2	0	2	0	0	59333	2
2	0	2	0	0	59334	2
2	0	2	0	0	59335	2
2	0	2	1	1	59336	2
2	0	2	0	0	59337	2
2	0	2	0	0	59338	2
2	0	2	0	0	59339	2
2	0	2	4	4	59340	2
2	0	2	0	0	59341	2
2	0	2	0	0	59342	2
2	0	2	1	1	59343	2
2	0	2	4	4	59344	2
2	0	2	0	0	59345	2
2	0	2	0	0	59346	2
2	0	2	0	0	59347	2
2	0	2	0	0	59348	2
2	0	2	0	0	59349	2
2	0	2	0	0	59350	2
2	0	2	0	0	59351	2
2	0	2	0	0	59352	2
2	0	2	0	0	59353	2
2	0	2	0	0	59354	2
2	0	2	0	0	59355	2
2	0	2	0	0	59356	2
2	0	2	75	75	59357	2
2	0	2	1	1	59358	2
2	0	2	0	0	59359	2
2	0	2	33	33	59360	2
2	0	2	1	1	59361	2
4	0	2	0	0	59362	2
2	0	2	0	0	59363	2
2	0	2	0	0	59364	2
2	0	2	0	0	59365	2
2	0	2	0	0	59366	2
2	0	2	0	0	59367	2
2	0	2	0	0	59368	2
2	0	2	0	0	59369	2
2	0	2	0	0	59370	2
2	0	2	0	0	59371	2
2	0	2	0	0	59372	2
2	0	2	0	0	59373	2
2	0	2	0	0	59374	2
2	0	2	0	0	59375	2
2	0	2	0	0	59376	2
2	0	2	0	0	59377	2
2	0	2	0	0	59378	2
2	0	2	0	0	59379	2
2	0	2	0	0	59380	2
2	0	2	0	0	59381	2
2	0	2	0	0	59382	2
2	0	2	0	0	59383	2
2	0	2	0	0	59384	2
2	0	2	0	0	59385	2
2	0	2	0	0	59386	2
2	0	2	0	0	59387	2
2	0	2	0	0	59388	2
2	0	2	0	0	59389	2
2	0	2	0	0	59390	2
2	0	2	0	0	59391	2
2	0	2	0	0	59392	2
2	0	2	0	0	59393	2
2	0	2	0	0	59394	2
2	0	2	0	0	59395	2
2	0	2	1	1	59396	2
2	0	2	0	0	59397	2
2	0	2	0	0	59398	2
2	0	2	0	0	59399	2
2	1	4	37	38	59400	1
2	0	2	0	0	59401	2
2	0	2	0	0	59402	2
2	0	4	4	4	59403	2
2	0	2	1	1	59404	2
2	0	2	0	0	59405	2
2	0	2	0	0	59406	2
2	0	2	0	0	59407	2
2	0	2	0	0	59408	2
2	0	2	0	0	59409	2
2	0	2	0	0	59410	2
2	0	2	0	0	59411	2
2	0	2	0	0	59412	2
2	0	2	0	0	59413	2
2	0	4	12	12	59414	2
2	0	2	0	0	59415	2
2	0	2	0	0	59416	2
2	0	2	0	0	59417	2
2	0	2	0	0	59418	2
2	0	2	0	0	59419	2
2	0	2	0	0	59420	2
2	0	2	0	0	59421	2
2	61	2	0	61	59422	0
2	3	2	394	397	59423	1
2	0	2	39	39	59424	2
2	0	2	0	0	59425	2
2	14	2	0	14	59426	0
2	0	2	74	74	59427	2
2	0	2	0	0	59428	2
2	0	2	1	1	59429	2
2	0	2	0	0	59430	2
2	0	2	0	0	59431	2
2	0	2	0	0	59432	2
2	0	2	0	0	59433	2
2	0	2	0	0	59434	2
2	0	2	0	0	59435	2
2	0	2	0	0	59436	2
2	0	2	0	0	59437	2
2	0	2	0	0	59438	2
2	0	2	0	0	59439	2
2	0	2	0	0	59440	2
2	0	2	0	0	59441	2
2	0	2	0	0	59442	2
2	0	2	0	0	59443	2
2	0	2	0	0	59444	2
2	0	2	0	0	59445	2
2	0	2	0	0	59446	2
2	0	4	216	216	59447	2
2	0	2	0	0	59448	2
2	0	2	0	0	59449	2
2	0	4	2	2	59450	2
2	0	4	1	1	59451	2
0	1	4	211	212	59452	0
0	0	4	211	211	59453	2
2	26	2	0	26	59454	0
2	0	2	0	0	59455	2
2	0	2	0	0	59456	2
2	0	2	0	0	59457	2
2	0	2	0	0	59458	2
2	0	2	0	0	59459	2
2	0	2	0	0	59460	2
2	0	2	0	0	59461	2
2	0	2	0	0	59462	2
2	0	2	0	0	59463	2
2	0	2	0	0	59464	2
2	0	2	0	0	59465	2
2	0	2	0	0	59466	2
2	0	2	0	0	59467	2
2	2	2	1	3	59468	1
2	0	2	0	0	59469	2
2	0	2	0	0	59470	2
2	1	2	6	7	59471	1
2	0	2	0	0	59472	2
2	0	2	314	314	59473	2
2	0	2	0	0	59474	2
2	0	2	0	0	59475	2
2	4	2	2	6	59476	1
2	0	2	29	29	59477	2
2	0	2	0	0	59478	2
2	1	2	4	5	59479	1
2	0	2	0	0	59480	2
2	0	2	0	0	59481	2
2	1	2	3	4	59482	0
2	0	2	0	0	59483	2
2	0	2	0	0	59484	2
2	0	2	0	0	59485	2
2	0	2	0	0	59486	2
2	0	2	0	0	59487	2
2	0	2	0	0	59488	2
2	0	2	0	0	59489	2
4	0	4	1	1	59490	2
4	1	4	0	1	59491	0
4	409	4	5	414	59492	0
2	0	2	0	0	59493	2
0	0	4	1	1	59494	2
2	0	2	0	0	59495	2
2	0	2	0	0	59496	2
2	0	2	0	0	59497	2
2	0	2	2	2	59498	2
2	0	2	0	0	59499	2
2	0	2	0	0	59500	2
2	1	2	0	1	59501	0
2	1	4	28	29	59502	1
2	0	2	2	2	59503	2
2	0	2	0	0	59504	2
2	4	2	3	7	59505	0
2	1	2	8	9	59506	1
2	2	2	0	2	59507	0
2	0	2	1	1	59508	2
2	0	2	0	0	59509	2
2	0	2	10	10	59510	2
2	0	2	0	0	59511	2
2	0	2	0	0	59512	2
2	0	2	1	1	59513	2
2	0	2	1	1	59514	2
2	1	2	0	1	59515	0
0	309	4	2	311	59516	0
2	1	2	0	1	59517	0
2	107	2	0	107	59518	0
2	2	4	39	41	59519	1
2	0	2	67	67	59520	2
2	0	2	0	0	59521	2
2	16	4	4	20	59522	1
2	0	2	133	133	59523	2
2	0	4	6	6	59524	2
2	0	2	0	0	59525	2
2	0	2	0	0	59526	2
